species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	45.23809523809524	1344	0.48957223549290296	78.91105144421986
OTU-02547	Corynebacterium sp.	669408	300	43.666666666666664	981	0.13083799416798125	21.088948555780135
