species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	56.12244897959184	1441	0.5246853353370192	26.5102520387336
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	12	0.19656019656019655	9.931400785666622
OTU-10434	Streptococcus mitis	6675	8	25.0	12	0.1797752808988764	9.083326111834417
OTU-10107	Lactobacillus iners	449724	299	40.13377926421405	754	0.16495895260204035	8.334716286127266
OTU-14187	Veillonella parvula	3204	4	25.0	5	0.1560549313358302	7.884831694300709
OTU-20779	Haemophilus influenzae	87726	104	25.0	125	0.14248911383170326	7.199405178778091
OTU-02547	Corynebacterium sp.	669408	300	56.0	1052	0.14050175677613652	7.098991973213295
OTU-02557	Corynebacterium sp.	423588	300	31.0	577	0.12132307808530932	6.129970024968564
OTU-02443	Rothia dentocariosa	515946	296	35.810810810810814	639	0.11335100960178003	5.727173280834948
OTU-05035	Prevotella histicola	613761	300	25.333333333333332	397	0.06245101920780238	3.1554002899875284
OTU-12099	Lachnospiraceae sp.	4809	6	16.666666666666668	3	0.06238303181534623	3.151965158894507
OTU-10006	Dolosigranulum pigrum	549030	300	18.666666666666668	337	0.05925177130575743	2.993755085699279
OTU-05050	Prevotella pallens	409326	300	16.333333333333332	230	0.05539350053502587	2.7988120909611602
