species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	52.72108843537415	2418	0.8797601558090069	62.565245762162625
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	18	0.29484029484029484	20.9679369831296
OTU-02547	Corynebacterium sp.	669408	300	52.666666666666664	1732	0.23154787513743486	16.466817254707777
