species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	68.02721088435374	491	0.17829439977271622	69.54832027032614
OTU-10107	Lactobacillus iners	449724	299	55.51839464882943	267	0.05863818697690139	22.873334289464744
OTU-10109	Lactobacillus jensenii	140880	179	15.083798882681565	28	0.019427881885292448	7.578345440209126
