species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	47.61904761904762	1496	0.5444904245496379	78.80592075912053
OTU-02547	Corynebacterium sp.	669408	300	45.333333333333336	1096	0.14643535780869066	21.19407924087948
