species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	47.27891156462585	1441	0.5246853353370192	78.87785880964816
OTU-02547	Corynebacterium sp.	669408	300	45.0	1052	0.14050175677613652	21.12214119035184
