species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	52.38095238095238	2253	0.8190552022937717	62.27423892056269
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	17	0.2784602784602785	21.171835380763643
OTU-02547	Corynebacterium sp.	669408	300	51.333333333333336	1631	0.21772372006310053	16.553925698673673
