species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	56.802721088435376	1682	0.6113297969772754	27.24784414712127
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	13	0.21294021294021295	9.49105010673219
OTU-10434	Streptococcus mitis	6675	8	25.0	13	0.1947565543071161	8.680578412224724
OTU-10107	Lactobacillus iners	449724	299	41.137123745819395	879	0.19242913431349004	8.576841971493739
OTU-20779	Haemophilus influenzae	87726	104	26.923076923076923	149	0.1698470236873903	7.570324975437861
OTU-02547	Corynebacterium sp.	669408	300	58.666666666666664	1232	0.16448115349682108	7.33116046000079
OTU-14187	Veillonella parvula	3204	4	25.0	5	0.1560549313358302	6.9555916764621175
OTU-02557	Corynebacterium sp.	423588	300	33.0	673	0.14156444469626145	6.309729944344405
OTU-02443	Rothia dentocariosa	515946	296	37.16216216216216	744	0.13202738271059375	5.8846494396940345
OTU-05035	Prevotella histicola	613761	300	27.0	480	0.07541534897134226	3.361370057917007
OTU-10006	Dolosigranulum pigrum	549030	300	19.333333333333332	386	0.06765750505436861	3.0155918494727545
OTU-05050	Prevotella pallens	409326	300	17.333333333333332	260	0.06270307774243512	2.7947659321016394
OTU-12099	Lachnospiraceae sp.	4809	6	16.666666666666668	3	0.06238303181534623	2.780501026997458
