species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	44.5578231292517	1282	0.4665821828961485	78.77434280861807
OTU-02547	Corynebacterium sp.	669408	300	43.333333333333336	942	0.12572003919881447	21.225657191381927
