species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	48.97959183673469	1682	0.6113297969772754	61.828478144719426
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	13	0.21294021294021295	21.536279381446967
OTU-02547	Corynebacterium sp.	669408	300	46.666666666666664	1232	0.16448115349682108	16.6352424738336
