species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	61.224489795918366	2847	1.035700000373822	27.39592236811496
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	21	0.343980343980344	9.098830545951184
OTU-10107	Lactobacillus iners	449724	299	43.812709030100336	1475	0.32307370742944563	8.545816553752598
OTU-02547	Corynebacterium sp.	669408	300	65.33333333333333	2096	0.280178904345332	7.411180370626399
OTU-10434	Streptococcus mitis	6675	8	25.0	18	0.2696629213483146	7.133015792363657
OTU-20779	Haemophilus influenzae	87726	104	29.807692307692307	230	0.26214577206301437	6.9341751645995515
OTU-02557	Corynebacterium sp.	423588	300	36.333333333333336	1167	0.24551450938175776	6.4942516528345795
OTU-02443	Rothia dentocariosa	515946	296	40.87837837837838	1266	0.22452737301965708	5.939108311811476
OTU-14187	Veillonella parvula	3204	4	25.0	7	0.2184769038701623	5.779063720665
OTU-05035	Prevotella histicola	613761	300	32.333333333333336	827	0.130125570050883	3.4420295586887995
OTU-12099	Lachnospiraceae sp.	4809	6	16.666666666666668	6	0.12476606363069245	3.3002620374317195
OTU-10006	Dolosigranulum pigrum	549030	300	21.0	651	0.11434712128663278	3.024664339727075
OTU-05050	Prevotella pallens	409326	300	19.666666666666668	442	0.10662894612118458	2.820506255745408
OTU-05704	Parabacteroides distasonis	353586	283	16.25441696113074	367	0.10136147924408771	2.681173327687594
