species_id	species_name	marker_length	marker_count	percent_markers_detected	total_mapped_reads	avg_read_depth	species_abund
OTU-10096	Lactobacillus crispatus	267507	294	48.29931972789116	1595	0.5799623935074596	61.122609013751806
OTU-04722	Bacteroides stercoris	6105	7	42.857142857142854	13	0.21294021294021295	22.441905758984838
OTU-02547	Corynebacterium sp.	669408	300	45.666666666666664	1168	0.15594824083369185	16.43548522726336
